"","X","a","b","height","total_seg","hit.vp","under","over","area","hitrate","underrate","overrate","Seg_qualy","MIN","chm"
"1040",1040,0.1,0.06,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1041",1041,0.1,0.07,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1042",1042,0.1,0.08,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1043",1043,0.1,0.09,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1044",1044,0.1,0.1,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1045",1045,0.05,0.05,6,39,"13 / 15",1,25,500.9375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"1046",1046,0.05,0.06,6,39,"13 / 15",1,25,501.1875,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"1047",1047,0.05,0.07,6,37,"13 / 15",1,23,501.390625,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.5,"chm_1_3"
"1048",1048,0.05,0.08,6,36,"13 / 15",1,22,501.390625,0.866666666666667,0.0277777777777778,0.611111111111111,"0.87 @ 0.33",0.5,"chm_1_3"
"1049",1049,0.05,0.09,6,36,"13 / 15",1,22,501.390625,0.866666666666667,0.0277777777777778,0.611111111111111,"0.87 @ 0.33",0.5,"chm_1_3"
"1050",1050,0.05,0.1,6,36,"13 / 15",1,22,501.390625,0.866666666666667,0.0277777777777778,0.611111111111111,"0.87 @ 0.33",0.5,"chm_1_3"
"1051",1051,0.06,0.05,6,26,"11 / 15",2,13,501.515625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.5,"chm_1_3"
"1052",1052,0.06,0.06,6,26,"11 / 15",2,13,501.515625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.5,"chm_1_3"
"1053",1053,0.06,0.07,6,26,"11 / 15",2,13,501.515625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.5,"chm_1_3"
"1054",1054,0.06,0.08,6,25,"11 / 15",2,12,501.5,0.733333333333333,0.08,0.48,"0.73 @ 0.32",0.5,"chm_1_3"
"1055",1055,0.06,0.09,6,25,"11 / 15",2,12,501.5,0.733333333333333,0.08,0.48,"0.73 @ 0.32",0.5,"chm_1_3"
"1056",1056,0.06,0.1,6,25,"11 / 15",2,12,501.5,0.733333333333333,0.08,0.48,"0.73 @ 0.32",0.5,"chm_1_3"
"1057",1057,0.07,0.05,6,19,"11 / 15",2,6,501.578125,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.5,"chm_1_3"
"1058",1058,0.07,0.06,6,19,"11 / 15",2,6,501.578125,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.5,"chm_1_3"
"1059",1059,0.07,0.07,6,19,"11 / 15",2,6,502,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.5,"chm_1_3"
"1060",1060,0.07,0.08,6,19,"11 / 15",2,6,502,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.5,"chm_1_3"
"1061",1061,0.07,0.09,6,19,"11 / 15",2,6,502,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.5,"chm_1_3"
"1062",1062,0.07,0.1,6,18,"11 / 15",2,5,502,0.733333333333333,0.111111111111111,0.277777777777778,"0.73 @ 0.25",0.5,"chm_1_3"
"1063",1063,0.08,0.05,6,14,"9 / 15",3,2,502.1875,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.5,"chm_1_3"
"1064",1064,0.08,0.06,6,14,"9 / 15",3,2,502.1875,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.5,"chm_1_3"
"1065",1065,0.08,0.07,6,14,"9 / 15",3,2,502.1875,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.5,"chm_1_3"
"1066",1066,0.08,0.08,6,14,"9 / 15",3,2,502.1875,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.5,"chm_1_3"
"1067",1067,0.08,0.09,6,14,"9 / 15",3,2,502.1875,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.5,"chm_1_3"
"1068",1068,0.08,0.1,6,14,"9 / 15",3,2,502.1875,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.5,"chm_1_3"
"1069",1069,0.09,0.05,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1070",1070,0.09,0.06,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1071",1071,0.09,0.07,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1072",1072,0.09,0.08,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1073",1073,0.09,0.09,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1074",1074,0.09,0.1,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1075",1075,0.1,0.05,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1076",1076,0.1,0.06,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1077",1077,0.1,0.07,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1078",1078,0.1,0.08,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1079",1079,0.1,0.09,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1080",1080,0.1,0.1,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
