"","a","b","height","total_seg","hit/vp","under","over","area","hitrate","underrate","overrate","Seg_qualy","MIN","chm"
"714",0.09,0.1,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"715",0.1,0.05,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"716",0.1,0.06,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"717",0.1,0.07,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"718",0.1,0.08,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"719",0.1,0.09,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"720",0.1,0.1,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"721",0.05,0.05,4.5,43,"13 / 15",1,29,521.390625,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.4,"CHM_1_3"
"722",0.05,0.06,4.5,42,"13 / 15",1,28,521.390625,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.4,"CHM_1_3"
"723",0.05,0.07,4.5,39,"13 / 15",1,25,521.421875,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"CHM_1_3"
"724",0.05,0.08,4.5,38,"13 / 15",1,24,521.421875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"725",0.05,0.09,4.5,38,"13 / 15",1,24,521.421875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"726",0.05,0.1,4.5,38,"13 / 15",1,24,521.421875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"727",0.06,0.05,4.5,28,"11 / 15",2,15,521.53125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"728",0.06,0.06,4.5,28,"11 / 15",2,15,521.53125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"729",0.06,0.07,4.5,28,"11 / 15",2,15,521.53125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"730",0.06,0.08,4.5,27,"11 / 15",2,14,521.53125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"CHM_1_3"
"731",0.06,0.09,4.5,27,"11 / 15",2,14,521.75,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"CHM_1_3"
"732",0.06,0.1,4.5,26,"11 / 15",2,13,521.796875,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.4,"CHM_1_3"
"733",0.07,0.05,4.5,21,"11 / 15",2,8,521.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"CHM_1_3"
"734",0.07,0.06,4.5,21,"11 / 15",2,8,521.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"CHM_1_3"
"735",0.07,0.07,4.5,20,"11 / 15",2,7,521.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"736",0.07,0.08,4.5,20,"11 / 15",2,7,521.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"737",0.07,0.09,4.5,20,"11 / 15",2,7,521.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"738",0.07,0.1,4.5,19,"11 / 15",2,6,521.84375,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"CHM_1_3"
"739",0.08,0.05,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"740",0.08,0.06,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"741",0.08,0.07,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"742",0.08,0.08,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"743",0.08,0.09,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"744",0.08,0.1,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"745",0.09,0.05,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"746",0.09,0.06,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"747",0.09,0.07,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"748",0.09,0.08,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"749",0.09,0.09,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"750",0.09,0.1,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"751",0.1,0.05,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"752",0.1,0.06,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"753",0.1,0.07,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"754",0.1,0.08,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"755",0.1,0.09,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"756",0.1,0.1,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"757",0.05,0.05,5,42,"13 / 15",1,28,513.9375,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.4,"CHM_1_3"
"758",0.05,0.06,5,42,"13 / 15",1,28,514.328125,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.4,"CHM_1_3"
"759",0.05,0.07,5,39,"13 / 15",1,25,514.359375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"CHM_1_3"
"760",0.05,0.08,5,38,"13 / 15",1,24,514.34375,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"761",0.05,0.09,5,38,"13 / 15",1,24,514.34375,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"762",0.05,0.1,5,38,"13 / 15",1,24,514.34375,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"763",0.06,0.05,5,28,"11 / 15",2,15,514.46875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"764",0.06,0.06,5,28,"11 / 15",2,15,514.46875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"765",0.06,0.07,5,28,"11 / 15",2,15,514.46875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"766",0.06,0.08,5,27,"11 / 15",2,14,514.46875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"CHM_1_3"
"767",0.06,0.09,5,27,"11 / 15",2,14,514.46875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"CHM_1_3"
"768",0.06,0.1,5,26,"11 / 15",2,13,514.5,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.4,"CHM_1_3"
"769",0.07,0.05,5,21,"11 / 15",2,8,514.59375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"CHM_1_3"
"770",0.07,0.06,5,21,"11 / 15",2,8,514.59375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"CHM_1_3"
"771",0.07,0.07,5,20,"11 / 15",2,7,514.59375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"772",0.07,0.08,5,20,"11 / 15",2,7,514.59375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"773",0.07,0.09,5,20,"11 / 15",2,7,514.59375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"774",0.07,0.1,5,19,"11 / 15",2,6,514.59375,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"CHM_1_3"
"775",0.08,0.05,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"776",0.08,0.06,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"777",0.08,0.07,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"778",0.08,0.08,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"779",0.08,0.09,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"780",0.08,0.1,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"781",0.09,0.05,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"782",0.09,0.06,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"783",0.09,0.07,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"784",0.09,0.08,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"785",0.09,0.09,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"786",0.09,0.1,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"787",0.1,0.05,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"788",0.1,0.06,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"789",0.1,0.07,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"790",0.1,0.08,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"791",0.1,0.09,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"792",0.1,0.1,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"793",0.05,0.05,5.5,40,"13 / 15",1,26,505.828125,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.4,"CHM_1_3"
"794",0.05,0.06,5.5,40,"13 / 15",1,26,506.15625,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.4,"CHM_1_3"
"795",0.05,0.07,5.5,38,"13 / 15",1,24,506.546875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"796",0.05,0.08,5.5,37,"13 / 15",1,23,506.546875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.4,"CHM_1_3"
"797",0.05,0.09,5.5,37,"13 / 15",1,23,506.546875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.4,"CHM_1_3"
"798",0.05,0.1,5.5,37,"13 / 15",1,23,506.546875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.4,"CHM_1_3"
"799",0.06,0.05,5.5,27,"11 / 15",2,14,506.625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"CHM_1_3"
"800",0.06,0.06,5.5,27,"11 / 15",2,14,506.625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"CHM_1_3"
"801",0.06,0.07,5.5,27,"11 / 15",2,14,506.625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"CHM_1_3"
"802",0.06,0.08,5.5,26,"11 / 15",2,13,506.640625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.4,"CHM_1_3"
"803",0.06,0.09,5.5,26,"11 / 15",2,13,506.640625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.4,"CHM_1_3"
"804",0.06,0.1,5.5,26,"11 / 15",2,13,506.796875,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.4,"CHM_1_3"
"805",0.07,0.05,5.5,21,"11 / 15",2,8,506.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"CHM_1_3"
"806",0.07,0.06,5.5,21,"11 / 15",2,8,506.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"CHM_1_3"
"807",0.07,0.07,5.5,20,"11 / 15",2,7,506.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"808",0.07,0.08,5.5,20,"11 / 15",2,7,506.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"809",0.07,0.09,5.5,20,"11 / 15",2,7,506.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"810",0.07,0.1,5.5,19,"11 / 15",2,6,506.84375,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"CHM_1_3"
"811",0.08,0.05,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"812",0.08,0.06,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"813",0.08,0.07,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"814",0.08,0.08,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"815",0.08,0.09,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"816",0.08,0.1,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"817",0.09,0.05,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"818",0.09,0.06,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"819",0.09,0.07,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"820",0.09,0.08,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"821",0.09,0.09,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"822",0.09,0.1,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"823",0.1,0.05,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"824",0.1,0.06,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"825",0.1,0.07,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"826",0.1,0.08,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"827",0.1,0.09,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"828",0.1,0.1,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"829",0.05,0.05,6,39,"13 / 15",1,25,498.265625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"CHM_1_3"
"830",0.05,0.06,6,39,"13 / 15",1,25,498.515625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"CHM_1_3"
"831",0.05,0.07,6,37,"13 / 15",1,23,498.71875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.4,"CHM_1_3"
"832",0.05,0.08,6,36,"13 / 15",1,22,498.71875,0.866666666666667,0.0277777777777778,0.611111111111111,"0.87 @ 0.33",0.4,"CHM_1_3"
"833",0.05,0.09,6,36,"13 / 15",1,22,498.71875,0.866666666666667,0.0277777777777778,0.611111111111111,"0.87 @ 0.33",0.4,"CHM_1_3"
"834",0.05,0.1,6,36,"13 / 15",1,22,498.71875,0.866666666666667,0.0277777777777778,0.611111111111111,"0.87 @ 0.33",0.4,"CHM_1_3"
"835",0.06,0.05,6,26,"11 / 15",2,13,498.84375,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.4,"CHM_1_3"
"836",0.06,0.06,6,26,"11 / 15",2,13,498.84375,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.4,"CHM_1_3"
"837",0.06,0.07,6,26,"11 / 15",2,13,498.84375,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.4,"CHM_1_3"
"838",0.06,0.08,6,25,"11 / 15",2,12,498.828125,0.733333333333333,0.08,0.48,"0.73 @ 0.32",0.4,"CHM_1_3"
"839",0.06,0.09,6,25,"11 / 15",2,12,498.828125,0.733333333333333,0.08,0.48,"0.73 @ 0.32",0.4,"CHM_1_3"
"840",0.06,0.1,6,25,"11 / 15",2,12,498.828125,0.733333333333333,0.08,0.48,"0.73 @ 0.32",0.4,"CHM_1_3"
"841",0.07,0.05,6,20,"11 / 15",2,7,498.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"842",0.07,0.06,6,20,"11 / 15",2,7,498.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"843",0.07,0.07,6,19,"11 / 15",2,6,498.890625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"CHM_1_3"
"844",0.07,0.08,6,19,"11 / 15",2,6,498.890625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"CHM_1_3"
"845",0.07,0.09,6,19,"11 / 15",2,6,498.890625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"CHM_1_3"
"846",0.07,0.1,6,18,"11 / 15",2,5,498.890625,0.733333333333333,0.111111111111111,0.277777777777778,"0.73 @ 0.25",0.4,"CHM_1_3"
"847",0.08,0.05,6,14,"9 / 15",3,2,499.078125,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.4,"CHM_1_3"
"848",0.08,0.06,6,14,"9 / 15",3,2,499.078125,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.4,"CHM_1_3"
"849",0.08,0.07,6,14,"9 / 15",3,2,499.078125,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.4,"CHM_1_3"
"850",0.08,0.08,6,14,"9 / 15",3,2,499.078125,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.4,"CHM_1_3"
"851",0.08,0.09,6,14,"9 / 15",3,2,499.078125,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.4,"CHM_1_3"
"852",0.08,0.1,6,14,"9 / 15",3,2,499.078125,0.6,0.214285714285714,0.142857142857143,"0.6 @ 0.29",0.4,"CHM_1_3"
"853",0.09,0.05,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"854",0.09,0.06,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"855",0.09,0.07,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"856",0.09,0.08,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"857",0.09,0.09,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"858",0.09,0.1,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"859",0.1,0.05,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"860",0.1,0.06,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"861",0.1,0.07,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"862",0.1,0.08,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"863",0.1,0.09,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"864",0.1,0.1,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"865",0.05,0.05,3.5,43,"13 / 15",1,29,537.3125,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.5,"CHM_1_3"
"866",0.05,0.06,3.5,42,"13 / 15",1,28,537.3125,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.5,"CHM_1_3"
"867",0.05,0.07,3.5,39,"13 / 15",1,25,537.328125,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"CHM_1_3"
"868",0.05,0.08,3.5,38,"13 / 15",1,24,537.328125,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.5,"CHM_1_3"
"869",0.05,0.09,3.5,38,"13 / 15",1,24,537.328125,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.5,"CHM_1_3"
"870",0.05,0.1,3.5,38,"13 / 15",1,24,537.328125,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.5,"CHM_1_3"
"871",0.06,0.05,3.5,28,"11 / 15",2,15,537.453125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.5,"CHM_1_3"
"872",0.06,0.06,3.5,28,"11 / 15",2,15,537.453125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.5,"CHM_1_3"
"873",0.06,0.07,3.5,28,"11 / 15",2,15,537.453125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.5,"CHM_1_3"
"874",0.06,0.08,3.5,27,"11 / 15",2,14,537.453125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.5,"CHM_1_3"
"875",0.06,0.09,3.5,27,"11 / 15",2,14,537.828125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.5,"CHM_1_3"
"876",0.06,0.1,3.5,26,"11 / 15",2,13,537.859375,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.5,"CHM_1_3"
"877",0.07,0.05,3.5,21,"11 / 15",2,8,537.890625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.5,"CHM_1_3"
"878",0.07,0.06,3.5,21,"11 / 15",2,8,537.890625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.5,"CHM_1_3"
"879",0.07,0.07,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"CHM_1_3"
"880",0.07,0.08,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"CHM_1_3"
"881",0.07,0.09,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"CHM_1_3"
"882",0.07,0.1,3.5,19,"11 / 15",2,6,537.90625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.5,"CHM_1_3"
"883",0.08,0.05,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"CHM_1_3"
"884",0.08,0.06,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"CHM_1_3"
"885",0.08,0.07,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"CHM_1_3"
"886",0.08,0.08,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"CHM_1_3"
"887",0.08,0.09,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"CHM_1_3"
"888",0.08,0.1,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"CHM_1_3"
"889",0.09,0.05,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"CHM_1_3"
"890",0.09,0.06,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"CHM_1_3"
